Tipo de Movimiento;Planta;GUIA SII;Fecha;Mes;ID;Proveedor;Lote;Title;Nombre;Cod Nombre;Clasificacion;Total Pallet;Cantidad;Unidad de medida;Bod. Origen;Bod. Destino;Ubicacion Origen;Ubicación Destino;Turno;Responsable;Temporada;Observacion;Bodega Stock;Ubicacion Stock;Total Stock;Numero Embarque;Patente Camion,,,,,,
Despacho;Chimbarongo;30318;10/23/2024;10;4055;;CKMD24297;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30318;10/23/2024;10;4059;;CKMD24297;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30318;10/23/2024;10;4063;;CKMD24297;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30318;10/23/2024;10;4071;;CKMD24297;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30318;10/23/2024;10;4075;;CKMD24297;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30318;10/23/2024;10;4079;;CKMD24297;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30318;10/23/2024;10;4083;;CKMD24297;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30318;10/23/2024;10;4087;;CKMD24297;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30318;10/23/2024;10;4091;;CKMD24297;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30318;10/23/2024;10;4095;;CKMD24297;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30318;10/23/2024;10;4103;;CKMD24297;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30318;10/23/2024;10;4107;;CKMD24297;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30318;10/23/2024;10;4111;;CKMD24297;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30318;10/23/2024;10;4115;;CKMD24297;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30318;10/23/2024;10;4119;;CKMD24297;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30318;10/23/2024;10;4123;;CKMD24297;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30318;10/23/2024;10;4136;;CKMD24297;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30318;10/23/2024;10;4140;;CKMD24297;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30318;10/23/2024;10;4144;;CKMD24297;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30318;10/23/2024;10;4152;;CKMD24297;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30318;10/23/2024;10;4156;;CKMD24297;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30318;10/23/2024;10;4160;;CKMD24297;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30318;10/23/2024;10;4164;;CKMD24297;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30318;10/23/2024;10;4168;;CKMD24297;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30318;10/23/2024;10;4172;;CKMD24297;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30318;10/23/2024;10;4180;;CKMD24297;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30318;10/23/2024;10;4184;;CKMD24297;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30318;10/23/2024;10;4188;;CKMD24297;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Rancagua;15239;10/30/2024;10;4380;;RKMDEV25304;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;32;10,752;UNIDAD;RANCO;SUPERFRUIT;CARPA UNO (C1);BODEGA EXTERNA;Turno 1;Dig bodega Rancagua;R9 2024-2025;;RANCO;CARPA UNO (C1);-10,752;;,,
Despacho;Rancagua;30353;11-04-2024;11;4584;;RKMDEV25304;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;32;10,752;UNIDAD;RANCO;SUPERFRUIT;CARPA UNO (C1);BODEGA EXTERNA;Turno 1;Dig bodega Rancagua;R9 2024-2025;;RANCO;CARPA UNO (C1);-10,752;;,,
Despacho;Chimbarongo;30325;10/24/2024;10;4670;;CKMD24298;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30325;10/24/2024;10;4674;;CKMD24298;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30325;10/24/2024;10;4678;;CKMD24298;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30325;10/24/2024;10;4682;;CKMD24298;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30325;10/24/2024;10;4686;;CKMD24298;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30325;10/24/2024;10;4717;;CKMD24298;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30325;10/24/2024;10;4721;;CKMD24298;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;303025;10/24/2024;10;4727;;CKMD24298;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30325;10/24/2024;10;4731;;CKMD24298;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30325;10/24/2024;10;4735;;CKMD24298;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30325;10/24/2024;10;4739;;CKMD24298;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30325;10/24/2024;10;4743;;CKMD24298;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30325;10/24/2024;10;4747;;CKMD24298;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Rancagua;15242;11-05-2024;11;4751;;RKMDEV25309;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;30;10,08;UNIDAD;RANCO;SUPERFRUIT;CARPA UNO (C1);BODEGA EXTERNA;Turno 1;Dig bodega Rancagua;R9 2024-2025;;RANCO;CARPA UNO (C1);-10,08;;,,
Despacho;Rancagua;15242;11-05-2024;11;4755;;RKMDEV25310;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;2;672;UNIDAD;RANCO;SUPERFRUIT;CARPA UNO (C1);BODEGA EXTERNA;Turno 1;Dig bodega Rancagua;R9 2024-2025;;RANCO;CARPA UNO (C1);-672;;,,,,
Despacho;Chimbarongo;30325;10/24/2024;10;4759;;CKMD24298;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30325;10/24/2024;10;4763;;CKMD24297;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30325;10/24/2024;10;4768;;CKMD24297;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30325;10/24/2024;10;4773;;CKMD24297;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30325;10/24/2024;10;4777;;CKMD24297;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30325;10/24/2024;10;4781;;CKMD24297;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30325;10/24/2024;10;4785;;CKMD24297;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30325;10/24/2024;10;4789;;CKMD24297;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30325;10/24/2024;10;4793;;CKMD24297;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30325;10/24/2024;10;4797;;CKMD24297;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30325;10/24/2024;10;4801;;CKMD24297;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30325;10/24/2024;10;4805;;CKMD24297;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30325;10/24/2024;10;4809;;CKMD24297;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30325;10/24/2024;10;4813;;CKMD24297;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30325;10/24/2024;10;4818;;CKMD24297;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30325;10/24/2024;10;4822;;CKMD24297;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30325;10/24/2024;10;4826;;CKMD24297;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30325;10/24/2024;10;4830;;CKMD24297;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Rancagua;30369;11-05-2024;11;4904;;RKMDR24310;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;32;10,752;UNIDAD;RANCO;SUPERFRUIT;CARPA UNO (C1);BODEGA EXTERNA;Turno 1;Dig bodega Rancagua;R9 2024-2025;;RANCO;CARPA UNO (C1);-10,752;;,,
Despacho;Rancagua;30383;11-06-2024;11;5141;;RKMDE24311;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;27;9,072;UNIDAD;RANCO;SUPERFRUIT;CARPA UNO (C1);BODEGA EXTERNA;Turno 1;Dig bodega Rancagua;R9 2024-2025;;RANCO;CARPA UNO (C1);-9,072;;,,
